Study_ID,physical,mental,money,education,career,social,spiritual,family,societal,other,t1commit,t1confident,t1effort,t1selfcontrol,t2status,t2commit,t2confident,t2effort,t2selfcontrol,t3status,t3commit,t3confident,t3effort,t3selfcontrol,t4status,t2lastworked,t2progress,t2conflict,t2forget,t2money,t2motivation,t2othersfail,t2othersknow,t2othersrely,t2time,t2unpleasant,t3lastworked,t3progress,t3conflict,t3forget,t3money,t3motivation,t3othersfail,t3othersknow,t3othersrely,t3time,t3unpleasant,t4progress,objcode,t4achieve,t4success,t4thoughtquit,t4recesses,t4feltfail,measure,apps,resolution,NumRes,inhib,init,cont,selfcontrol,gritty,disengagement,consc,impulse,selfesteem,t2break,t2active,t2notstarted,t2letgo,t3break,t3active,t3notstarted,t3letgo,t3completed,t4break,t4active,t4notstarted,t4letgo,t4completed
348,0,1,0,1,1,0,1,0,0,0,3,2,3,3,Have not started working dont plan to,3,2,1,4,,,,,,Active resolution,8,0,4,3,2,3,1,1,4,5,4,,,,,,,,,,,,12,3,2,2,2,4,3,3,1,3,5,3.5714285714,2.7142857143,4,3.4,3.4166666667,2.3333333333,3.7777777778,9,25,0,0,0,1,,,,,,0,1,0,0,0
348,1,1,0,0,0,0,0,0,0,0,4,4,5,3,Active resolution,5,4,3,4,,,,,,Not currently working but plan to,1,7,2,3,3,5,4,5,2,3,2,,,,,,,,,,,,29,2,3,3,2,3,4,3,2,4,5,3.5714285714,2.7142857143,4,3.4,3.4166666667,2.3333333333,3.7777777778,9,25,0,1,0,0,,,,,,1,0,0,0,0
348,0,0,1,0,1,0,0,0,0,0,4,4,5,5,Not currently working but plan to,4,3,2,4,,,,,,Have not started working but plan to,6,3,4,2,2,3,2,1,4,5,3,,,,,,,,,,,,5,2,1,1,3,4,5,2,3,5,5,3.5714285714,2.7142857143,4,3.4,3.4166666667,2.3333333333,3.7777777778,9,25,1,0,0,0,,,,,,0,0,1,0,0
349,1,1,1,0,0,0,0,0,0,0,3,5,3,5,Active resolution,4,3,4,4,Active resolution,4,4,4,4,Active resolution,2,8,1,2,2,3,1,1,1,5,2,2,86,2,2,1,2,2,2,2,3,2,0,1,3,2,2,4,4,5,2,1,2,2.1428571429,2.2857142857,2.8333333333,2.4,3.25,3.8333333333,3,7,22,0,1,0,0,0,1,0,0,0,0,1,0,0,0
349,0,1,1,0,1,0,0,0,0,0,3,3,3,5,Active resolution,4,2,4,4,Not currently working but plan to,2,2,2,4,Active resolution,3,1,1,1,2,3,1,1,1,5,1,4,36,1,1,2,3,1,1,1,5,1,23,3,1,2,2,4,4,5,2,2,2,2.1428571429,2.2857142857,2.8333333333,2.4,3.25,3.8333333333,3,7,22,0,1,0,0,1,0,0,0,0,0,1,0,0,0
350,,,,,,,,,,,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,2,3.2857142857,3.5714285714,3.6666666667,3.5,3.3333333333,3.0833333333,4.5555555556,9,32,,,,,,,,,,,,,,
350,,,,,,,,,,,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,3.2857142857,3.5714285714,3.6666666667,3.5,3.3333333333,3.0833333333,4.5555555556,9,32,,,,,,,,,,,,,,
351,1,0,0,0,0,0,0,0,0,0,4,4,4,5,Active resolution,4,4,4,5,,,,,,,2,29,1,1,1,3,1,1,1,3,3,,,,,,,,,,,,,2,,,,,,,2,1,2,3.7142857143,3.4285714286,3.3333333333,3.5,3.9166666667,3.6666666667,4,12,15,0,1,0,0,,,,,,,,,,
351,0,1,0,1,0,0,0,0,0,0,3,3,2,4,Have not started working dont plan to,1,1,1,4,,,,,,,8,0,1,5,3,5,1,1,1,4,3,,,,,,,,,,,,,2,,,,,,,3,2,2,3.7142857143,3.4285714286,3.3333333333,3.5,3.9166666667,3.6666666667,4,12,15,0,0,0,1,,,,,,,,,,
352,0,1,1,0,0,0,0,1,0,0,5,5,5,5,Active resolution,5,5,5,5,Active resolution,5,5,5,3,Active resolution,1,96,1,1,4,1,1,5,1,3,2,3,79,3,1,3,3,3,3,3,3,3,93,3,4,5,1,1,4,5,2,1,1,4.2857142857,4.5714285714,2.8333333333,3.95,4.5,4.1666666667,4.6666666667,11,29,0,1,0,0,0,1,0,0,0,0,1,0,0,0
353,1,0,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,5,Achieved and maintaining,5,5,5,5,Active resolution,2,70,1,1,1,1,1,5,1,1,1,1,100,1,1,3,1,1,5,1,4,1,46,1,3,4,1,1,5,5,1,1,3,4.5714285714,4.4285714286,4.1666666667,4.4,4,1.3333333333,5,10,34,0,1,0,0,0,0,0,0,1,0,1,0,0,0
353,1,0,0,0,0,0,0,0,0,0,5,3,5,5,Active resolution,5,5,5,1,Achieved and maintaining,4,5,4,5,Achieved and maintaining,1,100,1,1,1,1,5,5,1,1,1,1,61,1,1,4,1,5,5,1,1,4,100,2,5,5,1,1,1,5,3,2,3,4.5714285714,4.4285714286,4.1666666667,4.4,4,1.3333333333,5,10,34,0,1,0,0,0,0,0,0,1,0,0,0,0,1
353,1,0,0,0,0,0,0,1,0,0,5,3,5,1,Active resolution,5,3,5,5,Active resolution,5,2,5,5,Active resolution,3,0,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,26,3,1,1,5,1,5,1,3,3,3,4.5714285714,4.4285714286,4.1666666667,4.4,4,1.3333333333,5,10,34,0,1,0,0,0,1,0,0,0,0,1,0,0,0
354,1,1,0,0,0,0,0,0,0,0,5,5,5,4,Active resolution,4,5,4,5,,,,,,Active resolution,1,12,2,2,3,4,3,4,2,4,3,,,,,,,,,,,,51,3,3,3,2,5,4,5,2,1,4,4,1.8571428571,2.8333333333,2.9,2.5,3.6666666667,3.3333333333,11,14,0,1,0,0,,,,,,0,1,0,0,0
354,1,1,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,4,4,,,,,,Achieved and maintaining,2,53,1,1,1,5,4,4,1,4,3,,,,,,,,,,,,89,2,5,5,2,4,3,4,2,2,4,4,1.8571428571,2.8333333333,2.9,2.5,3.6666666667,3.3333333333,11,14,0,1,0,0,,,,,,0,0,0,0,1
354,0,1,1,0,0,0,0,1,0,0,5,4,4,4,Active resolution,5,4,4,5,,,,,,Achieved and maintaining,3,39,2,2,5,5,5,,2,2,3,,,,,,,,,,,,77,2,4,4,1,2,3,4,1,3,4,4,1.8571428571,2.8333333333,2.9,2.5,3.6666666667,3.3333333333,11,14,0,1,0,0,,,,,,0,0,0,0,1
354,0,1,0,0,0,1,0,1,0,0,3,3,3,5,,4,3,3,2,,,,,,Active resolution,5,25,1,2,2,4,4,3,1,3,3,,,,,,,,,,,,48,2,3,3,2,4,5,3,2,4,4,4,1.8571428571,2.8333333333,2.9,2.5,3.6666666667,3.3333333333,11,14,,,,,,,,,,0,1,0,0,0
355,1,0,0,0,0,0,0,0,0,0,4,3,1,5,Have not started working but plan to,2,3,1,5,Have not started working but plan to,2,1,2,5,Have not started working but plan to,8,0,1,2,2,5,4,5,1,2,2,8,0,1,2,2,4,1,2,1,2,3,0,2,1,1,5,5,5,5,3,1,2,1.4285714286,2.1428571429,1.6666666667,1.75,2,2.5833333333,2.7777777778,8,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0
355,1,0,0,0,0,0,0,0,0,0,3,3,1,5,Have not started working but plan to,2,3,2,4,Have not started working but plan to,2,1,1,5,Not currently working but plan to,8,0,1,1,1,1,1,1,1,1,1,8,0,1,1,3,5,1,1,1,2,2,0,3,1,1,5,5,5,3,3,2,2,1.4285714286,2.1428571429,1.6666666667,1.75,2,2.5833333333,2.7777777778,8,22,0,0,1,0,0,0,1,0,0,1,0,0,0,0
356,1,1,0,0,0,0,0,0,0,0,5,5,4,5,Active resolution,5,5,5,5,Active resolution,4,5,5,3,,1,14,1,,1,1,1,2,1,1,1,1,41,1,1,1,1,1,3,1,1,1,,3,,,,,,,2,1,1,2.8571428571,3.1428571429,3.1666666667,3.05,3.25,3,2.4444444444,9,26,0,1,0,0,0,1,0,0,0,,,,,
357,1,1,0,0,0,0,0,0,0,0,5,5,4,5,Active resolution,4,5,4,5,,,,,,,1,44,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,3,,,,,,,2,1,2,2,2.4285714286,3.8333333333,2.7,2.6666666667,2,2.7777777778,5,11,0,1,0,0,,,,,,,,,,
357,1,1,0,0,0,1,0,0,0,1,5,4,3,5,Active resolution,2,4,2,4,,,,,,,1,26,1,2,1,4,1,1,1,1,3,,,,,,,,,,,,,3,,,,,,,2,2,2,2,2.4285714286,3.8333333333,2.7,2.6666666667,2,2.7777777778,5,11,0,1,0,0,,,,,,,,,,
358,1,1,0,0,0,0,0,0,0,0,3,5,2,4,Active resolution,2,4,3,3,,,,,,,1,18,2,4,2,4,3,2,2,3,3,,,,,,,,,,,,,2,,,,,,,2,1,1,2.5714285714,2.5714285714,2.6666666667,2.6,2.5833333333,3.1666666667,3.2222222222,7,26,0,1,0,0,,,,,,,,,,
359,1,0,0,0,0,0,0,0,0,0,5,5,4,5,Active resolution,4,3,2,5,Active resolution,3,3,3,4,,7,2,1,1,1,4,4,3,1,3,3,3,0,1,2,1,3,1,1,1,3,3,,2,,,,,,,2,1,1,4,3.2857142857,3.3333333333,3.55,3.1666666667,4.6666666667,3.6666666667,12,39,0,1,0,0,0,1,0,0,0,,,,,
360,1,0,0,0,0,0,0,0,0,0,4,5,4,4,Active resolution,4,3,2,3,Active resolution,4,4,3,4,Not currently working but plan to,6,27,2,4,3,4,4,3,2,4,4,2,,4,2,4,3,2,3,4,3,3,52,3,3,3,2,3,3,5,2,1,3,2.5714285714,2.5714285714,3.5,2.85,3.25,2.75,2.7777777778,6,29,0,1,0,0,0,1,0,0,0,1,0,0,0,0
360,0,0,0,0,0,1,0,1,0,0,3,2,3,3,Active resolution,4,5,3,3,Not currently working but plan to,3,3,2,3,Achieved and maintaining,5,81,2,4,3,4,2,4,2,4,3,7,43,4,4,4,5,3,2,4,3,3,93,2,4,4,4,3,3,3,2,2,3,2.5714285714,2.5714285714,3.5,2.85,3.25,2.75,2.7777777778,6,29,0,1,0,0,1,0,0,0,0,0,0,0,0,1
360,0,0,0,0,1,0,0,0,0,0,3,3,4,4,Not currently working but plan to,3,3,3,4,Active resolution,3,2,3,4,Active resolution,7,24,4,3,4,3,4,4,4,3,3,7,44,3,2,2,3,3,3,3,4,3,20,3,2,2,3,2,2,3,2,3,3,2.5714285714,2.5714285714,3.5,2.85,3.25,2.75,2.7777777778,6,29,1,0,0,0,0,1,0,0,0,0,1,0,0,0
361,1,0,0,0,0,0,0,0,0,0,5,4,5,4,Active resolution,4,3,5,4,Not currently working but plan to,2,3,2,3,Achieved and maintaining,2,92,4,1,1,5,5,5,4,4,2,3,12,1,3,1,5,4,5,1,3,2,72,3,4,4,4,2,3,5,1,1,2,3.5714285714,3.5714285714,3.1666666667,3.45,3.9166666667,3.0833333333,4,12,23,0,1,0,0,1,0,0,0,0,0,0,0,0,1
361,0,0,1,0,0,0,0,0,0,0,5,3,3,5,Not currently working but plan to,2,1,3,5,Active resolution,5,5,5,5,Active resolution,6,3,5,1,4,5,3,5,5,1,4,3,71,4,1,5,1,5,5,4,1,3,8,2,2,2,5,5,5,5,2,2,2,3.5714285714,3.5714285714,3.1666666667,3.45,3.9166666667,3.0833333333,4,12,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0
362,1,1,0,0,0,0,0,0,0,0,5,3,5,5,,,,,,Active resolution,5,5,5,5,,,,,,,,,,,,,1,34,1,1,2,5,3,4,1,3,4,,2,,,,,,,,1,2,3.5714285714,3.8571428571,2.8333333333,3.45,3.8333333333,2.3333333333,3.5555555556,12,34,,,,,0,1,0,0,0,,,,,
362,0,1,1,0,0,0,0,0,0,0,5,5,5,5,,,,,,Active resolution,4,2,5,5,,,,,,,,,,,,,2,10,3,1,1,3,3,2,3,5,2,,3,,,,,,,,2,2,3.5714285714,3.8571428571,2.8333333333,3.45,3.8333333333,2.3333333333,3.5555555556,12,34,,,,,0,1,0,0,0,,,,,
363,1,1,0,0,0,0,0,0,0,0,4,5,5,4,Active resolution,5,4,4,2,Active resolution,4,4,4,5,,1,100,1,1,1,3,4,4,1,1,1,3,38,1,1,2,3,4,3,1,3,3,,2,,,,,,,2,1,4,4,4.1428571429,4.1666666667,4.1,3.6666666667,2.25,4,10,29,0,1,0,0,0,1,0,0,0,,,,,
363,1,1,0,0,0,0,0,0,0,0,5,4,3,4,Active resolution,4,4,4,3,Achieved and maintaining,5,4,4,4,,2,,1,1,2,3,2,3,1,3,1,1,70,1,1,2,2,2,3,1,2,3,,1,,,,,,,2,2,4,4,4.1428571429,4.1666666667,4.1,3.6666666667,2.25,4,10,29,0,1,0,0,0,0,0,0,1,,,,,
363,1,1,1,0,0,0,0,1,0,0,5,5,5,5,Active resolution,5,5,5,2,Achieved and maintaining,5,4,4,5,,2,78,1,1,3,2,1,1,1,3,1,1,53,1,1,3,3,3,4,1,4,1,,2,,,,,,,1,3,4,4,4.1428571429,4.1666666667,4.1,3.6666666667,2.25,4,10,29,0,1,0,0,0,0,0,0,1,,,,,
363,0,1,1,0,1,0,0,1,0,0,5,3,5,4,Active resolution,5,5,5,1,Achieved and maintaining,5,4,5,3,,1,71,1,1,1,1,4,5,1,1,1,1,83,1,1,1,2,2,5,1,4,1,,2,,,,,,,2,4,4,4,4.1428571429,4.1666666667,4.1,3.6666666667,2.25,4,10,29,0,1,0,0,0,0,0,0,1,,,,,
364,,,,,,,,,,,3,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,4,4.4285714286,3.4285714286,3.8333333333,3.9,3.3333333333,2.8333333333,4.2222222222,10,36,,,,,,,,,,,,,,
364,,,,,,,,,,,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,4,4.4285714286,3.4285714286,3.8333333333,3.9,3.3333333333,2.8333333333,4.2222222222,10,36,,,,,,,,,,,,,,
364,,,,,,,,,,,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,4,4.4285714286,3.4285714286,3.8333333333,3.9,3.3333333333,2.8333333333,4.2222222222,10,36,,,,,,,,,,,,,,
364,,,,,,,,,,,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,4,4,4.4285714286,3.4285714286,3.8333333333,3.9,3.3333333333,2.8333333333,4.2222222222,10,36,,,,,,,,,,,,,,
365,,,,,,,,,,,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,5,2.7142857143,2.5714285714,3.3333333333,2.85,3.0833333333,3,2.8888888889,8,27,,,,,,,,,,,,,,
365,,,,,,,,,,,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,5,2.7142857143,2.5714285714,3.3333333333,2.85,3.0833333333,3,2.8888888889,8,27,,,,,,,,,,,,,,
365,,,,,,,,,,,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,5,2.7142857143,2.5714285714,3.3333333333,2.85,3.0833333333,3,2.8888888889,8,27,,,,,,,,,,,,,,
365,,,,,,,,,,,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,5,2.7142857143,2.5714285714,3.3333333333,2.85,3.0833333333,3,2.8888888889,8,27,,,,,,,,,,,,,,
365,,,,,,,,,,,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,5,2.7142857143,2.5714285714,3.3333333333,2.85,3.0833333333,3,2.8888888889,8,27,,,,,,,,,,,,,,
366,1,1,0,0,0,1,0,0,0,1,5,5,5,5,Not currently working but plan to,4,2,3,2,"Thrown in the towel, not currently working dont plan to",1,1,1,2,"Thrown in the towel, not currently working dont plan to",7,7,2,1,1,1,5,1,2,1,2,7,0,1,1,1,1,1,1,1,5,2,0,2,1,1,5,5,5,2,2,1,2,4.5714285714,3.8571428571,4.1666666667,4.2,4.1666666667,1,3.8888888889,8,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0
366,1,1,0,1,0,1,1,0,0,0,3,3,3,5,Active resolution,5,4,4,3,Active resolution,4,2,4,3,Active resolution,2,63,4,1,4,1,5,2,4,5,1,1,52,3,1,5,1,5,5,3,5,1,47,3,1,2,1,4,1,5,2,2,2,4.5714285714,3.8571428571,4.1666666667,4.2,4.1666666667,1,3.8888888889,8,20,0,1,0,0,0,1,0,0,0,0,1,0,0,0
367,1,0,0,0,0,0,0,0,0,0,5,5,3,5,Active resolution,5,5,5,4,Achieved and maintaining,5,5,5,3,Achieved and maintaining,1,100,1,1,1,1,5,5,1,1,1,2,100,1,2,1,1,4,5,1,1,1,100,3,5,1,1,1,1,5,2,1,3,4.4285714286,4.4285714286,5,4.6,4.6666666667,1,5,9,40,0,1,0,0,0,0,0,0,1,0,0,0,0,1
367,0,0,0,1,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,5,Active resolution,4,5,4,5,Achieved and done,2,50,1,1,3,1,5,5,1,5,1,4,83,1,1,4,1,5,5,1,5,1,100,3,5,1,1,1,1,5,1,2,3,4.4285714286,4.4285714286,5,4.6,4.6666666667,1,5,9,40,0,1,0,0,0,1,0,0,0,0,0,0,0,1
367,0,0,0,0,0,0,0,1,0,0,5,5,5,5,Active resolution,4,4,4,3,Not currently working but plan to,2,5,1,1,Achieved and done,4,25,1,1,5,1,5,5,1,5,1,7,18,1,1,4,1,5,5,1,4,1,100,3,5,1,1,1,1,5,2,3,3,4.4285714286,4.4285714286,5,4.6,4.6666666667,1,5,9,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1
368,1,0,1,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,5,,,,,,Not currently working but plan to,1,78,1,2,1,4,5,4,1,1,4,,,,,,,,,,,,1,3,1,1,5,5,5,5,2,1,3,1.7142857143,1.5714285714,3,2.05,1.8333333333,4,3.3333333333,12,13,0,1,0,0,,,,,,1,0,0,0,0
368,1,1,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,5,,,,,,Active resolution,1,15,1,1,2,4,1,1,1,3,4,,,,,,,,,,,,77,3,4,4,4,5,5,5,1,2,3,1.7142857143,1.5714285714,3,2.05,1.8333333333,4,3.3333333333,12,13,0,1,0,0,,,,,,0,1,0,0,0
368,1,1,1,0,0,0,0,0,0,0,4,2,3,5,Active resolution,4,5,4,5,,,,,,Achieved and maintaining,1,63,1,2,1,4,3,3,1,3,4,,,,,,,,,,,,100,2,5,5,5,5,5,5,2,3,3,1.7142857143,1.5714285714,3,2.05,1.8333333333,4,3.3333333333,12,13,0,1,0,0,,,,,,0,0,0,0,1
369,1,0,1,0,0,0,0,1,0,0,5,3,5,4,Active resolution,5,5,4,5,Active resolution,5,5,5,5,Active resolution,1,47,1,2,1,3,4,4,1,4,4,1,82,1,3,4,5,5,4,1,3,5,15,3,1,1,4,5,5,4,1,1,2,2.7142857143,4,3.8333333333,3.5,4.3333333333,2.3333333333,4.4444444444,12,17,0,1,0,0,0,1,0,0,0,0,1,0,0,0
369,0,1,1,1,1,0,0,0,0,0,4,4,4,5,Active resolution,5,3,3,4,Active resolution,5,3,5,4,Not currently working but plan to,5,36,1,1,3,1,5,5,1,5,2,1,85,1,1,,3,5,5,1,4,3,0,3,1,1,2,5,5,5,2,2,2,2.7142857143,4,3.8333333333,3.5,4.3333333333,2.3333333333,4.4444444444,12,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0
370,1,1,1,0,0,0,0,0,0,0,5,5,5,5,Active resolution,4,5,4,1,Active resolution,4,4,4,4,Active resolution,1,60,1,1,1,1,1,1,1,1,1,1,59,1,2,1,3,2,2,1,1,3,35,1,3,3,2,5,3,4,1,1,5,3,2.5714285714,3.3333333333,2.95,3.6666666667,2,4.2222222222,11,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0
370,1,0,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,3,Active resolution,5,5,5,3,Active resolution,1,71,2,1,1,2,3,1,2,3,1,1,60,2,1,1,2,2,2,2,3,2,59,3,4,4,1,3,3,5,1,2,5,3,2.5714285714,3.3333333333,2.95,3.6666666667,2,4.2222222222,11,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0
370,1,0,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,4,Active resolution,4,4,4,4,Active resolution,1,51,1,1,1,2,2,2,1,1,2,4,36,2,2,2,3,2,2,2,2,3,22,3,2,2,3,4,4,5,1,3,5,3,2.5714285714,3.3333333333,2.95,3.6666666667,2,4.2222222222,11,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0
370,1,1,0,0,0,1,0,0,0,0,5,5,5,5,Not currently working but plan to,1,2,1,3,Not currently working but plan to,1,1,1,2,Not currently working but plan to,8,0,2,5,1,3,1,1,2,3,2,8,0,2,5,2,2,2,2,2,2,2,0,2,1,1,5,5,5,5,2,4,5,3,2.5714285714,3.3333333333,2.95,3.6666666667,2,4.2222222222,11,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0
370,0,0,1,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,4,3,Achieved and maintaining,5,5,5,1,"Thrown in the towel, not currently working dont plan to",3,31,2,1,2,2,1,1,2,3,2,7,100,1,1,1,1,1,1,1,1,1,3,3,2,2,5,5,1,5,1,5,5,3,2.5714285714,3.3333333333,2.95,3.6666666667,2,4.2222222222,11,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0
371,0,0,1,0,0,0,0,0,0,0,5,5,5,1,Not currently working but plan to,2,1,1,1,Not currently working but plan to,3,2,1,1,"Thrown in the towel, not currently working dont plan to",7,0,5,1,1,1,1,1,5,5,1,3,74,5,1,1,3,1,1,5,5,1,52,3,1,1,5,5,5,5,1,1,4,4.8571428571,4.4285714286,4.1666666667,4.5,4.8333333333,5,4.7777777778,11,39,1,0,0,0,1,0,0,0,0,0,0,0,1,0
371,0,0,1,0,0,0,0,0,0,0,5,5,5,1,Active resolution,5,5,5,1,Active resolution,5,5,5,2,Active resolution,2,11,1,1,1,1,1,1,1,1,1,1,83,1,1,1,1,1,1,1,4,1,13,3,1,1,1,1,5,5,1,2,4,4.8571428571,4.4285714286,4.1666666667,4.5,4.8333333333,5,4.7777777778,11,39,0,1,0,0,0,1,0,0,0,0,1,0,0,0
371,0,0,1,0,0,0,0,0,0,0,4,3,4,3,Active resolution,5,3,5,3,Active resolution,5,3,5,1,Active resolution,3,3,1,1,1,1,1,1,1,3,1,1,23,1,1,1,1,1,1,1,4,1,25,3,1,1,1,1,5,5,1,3,4,4.8571428571,4.4285714286,4.1666666667,4.5,4.8333333333,5,4.7777777778,11,39,0,1,0,0,0,1,0,0,0,0,1,0,0,0
371,1,0,0,0,0,0,0,0,0,0,5,5,1,4,Not currently working but plan to,5,5,1,1,Achieved and done,1,5,1,1,Achieved and maintaining,8,0,1,5,1,1,1,1,1,1,1,3,100,1,1,1,1,1,1,1,1,1,100,3,5,5,1,1,1,5,3,4,4,4.8571428571,4.4285714286,4.1666666667,4.5,4.8333333333,5,4.7777777778,11,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1
372,1,0,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,5,Active resolution,5,5,5,5,Achieved and maintaining,1,37,1,1,1,3,5,5,1,4,1,2,33,1,1,1,2,5,4,1,3,1,87,2,4,4,1,1,1,5,2,1,2,4.1428571429,4.8571428571,4.6666666667,4.55,4.9166666667,1.25,4.8888888889,10,38,0,1,0,0,0,1,0,0,0,0,0,0,0,1
372,0,0,0,1,0,0,0,0,0,0,5,3,5,5,Active resolution,5,4,5,1,Active resolution,5,4,5,5,Active resolution,2,23,1,1,1,1,1,1,1,1,1,2,20,1,1,3,1,2,5,1,5,1,56,2,3,3,1,3,2,3,2,2,2,4.1428571429,4.8571428571,4.6666666667,4.55,4.9166666667,1.25,4.8888888889,10,38,0,1,0,0,0,1,0,0,0,0,1,0,0,0
373,0,0,0,0,1,0,0,0,0,0,4,3,3,5,Not currently working but plan to,1,1,1,2,,,,,,,7,1,1,5,1,5,1,1,1,3,1,,,,,,,,,,,,,1,,,,,,,2,1,5,1.7142857143,1.2857142857,1.3333333333,1.45,1.25,3.8333333333,1.8888888889,5,21,1,0,0,0,,,,,,,,,,
373,0,0,0,1,0,0,0,0,0,0,5,5,5,5,"Thrown in the towel, not currently working dont plan to",1,1,1,4,,,,,,,7,6,1,3,1,5,2,3,1,4,3,,,,,,,,,,,,,3,,,,,,,2,2,5,1.7142857143,1.2857142857,1.3333333333,1.45,1.25,3.8333333333,1.8888888889,5,21,0,0,0,1,,,,,,,,,,
373,0,1,0,0,0,0,0,0,0,0,5,5,5,3,Not currently working but plan to,2,3,2,1,,,,,,,6,23,1,3,2,5,1,3,1,3,1,,,,,,,,,,,,,2,,,,,,,2,3,5,1.7142857143,1.2857142857,1.3333333333,1.45,1.25,3.8333333333,1.8888888889,5,21,1,0,0,0,,,,,,,,,,
373,1,0,0,0,0,0,0,0,0,0,5,3,5,5,Active resolution,3,4,3,5,,,,,,,1,56,1,1,1,2,3,5,1,1,2,,,,,,,,,,,,,3,,,,,,,2,4,5,1.7142857143,1.2857142857,1.3333333333,1.45,1.25,3.8333333333,1.8888888889,5,21,0,1,0,0,,,,,,,,,,
373,1,0,0,0,0,0,0,0,0,0,5,5,5,3,Active resolution,4,5,4,1,,,,,,,2,69,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,2,,,,,,,2,5,5,1.7142857143,1.2857142857,1.3333333333,1.45,1.25,3.8333333333,1.8888888889,5,21,0,1,0,0,,,,,,,,,,
374,0,0,1,0,0,0,0,0,0,0,5,5,5,2,Have not started working but plan to,3,5,3,5,Achieved and maintaining,5,5,5,4,Active resolution,4,19,1,1,1,2,5,5,1,2,2,3,40,1,1,1,1,5,4,1,2,1,22,3,2,2,1,3,4,5,2,1,3,4.5714285714,4.5714285714,4.3333333333,4.5,4.1666666667,2.4166666667,4.5555555556,12,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0
374,1,1,0,0,0,0,0,1,0,0,4,4,2,5,Active resolution,5,5,5,2,Achieved and maintaining,5,5,4,1,Achieved and maintaining,2,77,1,1,1,1,5,5,1,1,1,3,71,2,1,1,1,5,3,2,2,1,92,2,4,5,1,2,2,5,3,2,3,4.5714285714,4.5714285714,4.3333333333,4.5,4.1666666667,2.4166666667,4.5555555556,12,10,0,1,0,0,0,0,0,0,1,0,0,0,0,1
374,0,0,0,0,0,0,0,1,0,0,5,5,5,1,Active resolution,5,5,5,1,Active resolution,3,3,2,2,Active resolution,4,48,1,1,1,1,5,5,1,1,1,6,27,2,1,1,2,5,5,2,3,2,71,3,4,4,4,4,5,5,1,3,3,4.5714285714,4.5714285714,4.3333333333,4.5,4.1666666667,2.4166666667,4.5555555556,12,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0
375,,,,,,,,,,,5,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,3,3.5714285714,2.8571428571,3.3333333333,3.25,3.5,2.0833333333,4.1111111111,11,27,,,,,,,,,,,,,,
375,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,3,3.5714285714,2.8571428571,3.3333333333,3.25,3.5,2.0833333333,4.1111111111,11,27,,,,,,,,,,,,,,
